pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_CELL_CELL_JUNCTION_ASSEMBLY,0.000945362873903137,0.0073846460086459,0.46043258465779,1.64795208099778,38,108,GJC1|MARVELD3|CTNND2|FSCN1|TRPV4|PRKCH|PKP2|PTPRO|EPB41L3|JUP|CDH6|CDH7|JAM3|CLDN11|APC|CLDN1|PRKCA|DCHS1|PARD3|CDH11|NPHP1|PARD6G|CAV1|RAMP2|LSR|CRB3|SNAI2|WNT11|ACE|CDH8|GJB2|PKP1
HP_ABNORMALITY_OF_THE_CEREBRAL_VASCULATURE,0.000945907301084494,0.00738498722943045,0.393746992575405,1.50997471931514,42,215,FOXE3|CBS|ALX4|MLXIPL|NR2F2|GATA6|LOX|PRKCH|FBN1|SCNN1G|COL4A1|GDNF|TERT|HOXA1|PCSK9|MSX2|ANTXR1|GATA2|WRN|SCNN1B|NAGS|PRKG1|PDGFRB|HTRA1|THSD1|SMO|NOTCH3|TGFBR2|SAMHD1|IL12B|RET|CYP26C1|LDLR|PRNP|FLNC|TNNI3|ITGA2|MLX|EDN1|EPAS1|RNASEH2C|CACNA1D|PNP|TGFB2|STAT4|PKD2|GTF2IRD1|SH2B3|MDH2|GUCY1A1|JAG1|XYLT1|ENPP1|SLC2A10|HSD11B2|GP1BB|ALPL|IVD
GO_CELL_AGGREGATION,0.000947925266795095,0.007396826367563,0.687480753113761,1.85716252951771,30,21,ROR2|WNT7A|BARX2|FGF4|COL2A1|BMPR1B|MYF5|SOX9|CCN2|LTF|SOX5
GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,0.000952409297895771,0.00742396000283659,0.648370154547703,1.83399127499056,31,26,DLX1|HEY2|DLK2|GATA2|EGFR|TSPAN15|NOTCH3|GDPD5|NEURL1|BMP7|HIF1AN
HP_INTERMITTENT_DIARRHEA,0.000952380952380952,0.00742396000283659,0.779858031346279,1.84135859896931,28,12,COG4|GATA6|TYMP|CDKN2A
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,0.000954419250347062,0.00743569736086554,0.621660950891563,1.82403369540024,32,31,NR2F2|VASH1|PPARG|PTPRM|FLT1|RGCC|COL4A3|MEF2C|CNMD|CAV1|CAV2|THBS1|IL12B|NGFR
HP_SPARSE_HAIR,0.000958584780288011,0.00746420714872629,0.388882594532824,1.500189967053,43,234,DSC3|ALX1|BNC1|CBS|ALX4|WT1|DMRT3|NR0B1|PROK2|B3GALT6|TERT|JUP|CDH1|DPH1|TACR3|ADAMTS3|ANOS1|ANTXR1|FGF8|CST6|MSX1|WRN|CACNA1G|BRF1|DSP|PDGFRB|DLX4|PROKR2|CLDN1|MPLKIP|WNT10A|SOX9|TRAF6|HR|ERCC6|PERP|ITGA3|TBX3|MAP2K2|KRT81|GJB2|PKP1|WDR35|ST14|IGF1R|LAMA3|VAC14|APCDD1|TFAP2A|ITGB4|KREMEN1|KISS1R|SEMA3E|FGF17|XYLT1|FLRT3|HOXC13|TRPS1|POLR3A|LHB|PNPLA6|GJB6|ERCC2
GO_RESPONSE_TO_LITHIUM_ION,0.000966635484876832,0.00752292355195964,0.71304975290008,1.85907625774587,30,18,PTGS2|CDH1|ASCL1|ADCY1|CEBPA|ACTA1|IGFBP2|SHH
HP_PEDIATRIC_ONSET,0.000968193803559657,0.00753107711756214,0.349134999628765,1.39485399052415,46,436,NKX6-2|GLRA1|ACTL6B|TRPV4|ADCY5|WT1|MMP2|TRPA1|EBF3|SLC18A2|GLRB|KIF1A|SCNN1G|SLC12A5|DCDC2|CUX2|NKX2-1|NEUROD2|KCNT2|NGF|GRM1|IMPDH1|KCNJ10|EGR2|LIMS2|PDE10A|KITLG|GRID2|GRIN1|PAX2|SCNN1B|BRF1|EPO|EDC3|KCNH1|SPART|KCNB1|KCNA1|SLC6A5|HPCA|COL6A2|CACNB4|VDR|PDP1|UFSP2|RYR1|SLC25A38|ERCC6|FRMPD4|CAV1|GRIK2|JPH1|GABRG2|TUBB6|TACSTD2|FAM126A|CORO1A|GABRB1|EEF1A2|RDX|KCNA2|CA12|CLIC5|SLC19A3|MYO5A|PRNP|SYNE1|TNNI3|KRT81|GJB2|PSAT1|KCNMA1|CHRNA4|LARGE1|HNRNPU|COL9A2|CACNA2D2|TNNT1|CARD11|GUCY2D|LAMA3|ADAM22|AP1S2|TGFB1|CDKL5|HIVEP2|SNX14|PAK1|TPM2|JAG1|NLGN4X|SGCB|KATNB1|ITGA7|PIGP|VAMP2|NEFL|TMEM67|PLEKHG2|DNM2|CWF19L1|PNPLA6|TSHR|ILDR1|COL6A1|DDX3X|MFSD8|SLC25A12|LCA5|SYT1|PUS3|RUSC2|OPHN1|GFAP|EXT2|GNAS|NAGA|NFE2L2|KRT86|HIKESHI|TCTN2|SPTAN1|LRP5|ERCC4|GJC2|RPL35A|ATP6AP2|SLC35A2|CLPX|DPM1|MAST1|WNK1|TNFRSF4|SRD5A3|HSD17B10|NDUFB8|TSC1|POMC|DARS1
GO_KINASE_ACTIVATOR_ACTIVITY,0.000982419855222337,0.00763439232659711,0.505253622826443,1.71155647696049,37,71,ALKAL1|SPDYA|IGF2|FAM20A|NRG1|CDK5R2|SPRY2|RGCC|EPO|MT3|ERCC6|LTF|EFNA5|WNT11|MAP2K2|CDK5R1|IQGAP1|GPRC5B|GPRC5C
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL,0.000982511298879937,0.00763439232659711,0.582527177941211,1.7947295842796,34,40,DRD5|ADRB3|ADRA1D|AGTR1|OXTR|MME|ADRB1|ADRA1A|ECE1|ADRA1B|F2R|PCSK5|ACE|RASL10B|EDN3|F2RL1|CORIN|EDN1
GO_RESPONSE_TO_PEPTIDE_HORMONE,0.000983613418998389,0.00763491089652012,0.361754808219009,1.43091032111188,46,351,CRHR2|VGF|HHEX|IGF2|LEP|NKX6-1|TRPV4|ADCY5|GRB10|AGTR1|FBN1|GHSR|POU4F2|ACTN2|OXTR|PTPRN|PTGS2|PPARG|PRKCB|GCNT1|RAB31|PCSK9|LPL|CACYBP|OTOP1|ECHDC3|EGR2|GLP1R|CDO1|TLR2|LHCGR|PRKCQ|KL|VWA2|GNAI1|GAL|GRB14|APC|KANK1|ATP6V0C|ADCY1|GCLC|ATP6V1C2|ADCY2|CCN2|PRKACB|IRS2|SOCS3|BMP7|CITED1|FOXC2|CAV1|CAV2|WNT1|EREG|MYO5A|COL1A1|SORT1|PRKAR1B|INHBB|GJB2|PRLR|PRKCZ|INSRR|EDN1|IGF1R|SESN3|FYN|IQGAP1|OSBPL8|IGFBP1|PTK2|FOXO1|TIMP4|GGH|EPM2AIP1|STAT4|SYAP1
HP_SPASTIC_GAIT,0.000983525940496681,0.00763491089652012,0.553637669608104,1.76208494394764,35,48,KCNA4|KIF1A|B4GALNT1|CPT1C|CACNA1G|SPART|KCNA1|APC|CYP7B1|REEP1|KIF5A|REEP2|NIPA1|GJC2|ATP6AP2|UBA5|ERLIN1|SLC25A15|ERLIN2|SPAST|AMPD2|GBA2|SPG7|MFSD2A
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,0.000984898227183191,0.00763533855022793,0.659670157680365,1.85229394291053,32,25,GHSR|PROK2|MYOCD|OXTR|PTGS2|KIT|TACR3|NPY2R|ADRA1A|F2R|ADRA2B|ITGA2|NMU|EDN1
HP_ABNORMAL_LOCALIZATION_OF_KIDNEY,0.000984348853233586,0.00763533855022793,0.466708029742623,1.65125574670339,39,98,MLXIPL|HOXD13|WT1|MAFB|SALL1|SMOC1|HMGA2|ADAMTS3|MNX1|SOX11|SALL4|FUZ|PAX2|SNRPB|JAM3|APC|FGFR2|ZIC3|CHN1|GLI3|CCND2|RARB|HNRNPU|DSE|GTF2IRD1|SEMA3E|FANCE|PBX1|SOX4|UBE2T|SC5D|ERCC4|RBBP8|PIK3R2|SMARCE1|RAB18|FANCG|AFF4
HP_JOINT_SUBLUXATION,0.000985221674876847,0.00763533855022793,0.776564500431949,1.83358209193046,29,12,MMP2|COL2A1|B3GALT6|FLNB|COL1A2|GLI3|COL1A1|XYLT1|DDR2
HP_SHORT_THUMB,0.000987272193612082,0.00764721129799947,0.534231942322435,1.74570586741917,36,56,HOXA13|FBN1|COL2A1|BMPR1B|LTBP2|FZD2|SALL4|KCNH1|NOG|APC|IHH|FGFRL1|ADAMTS10|TFAP2A|SEMA3E|FANCE|UBE2T|PTCH1|DHODH|HDAC8
GO_POST_EMBRYONIC_DEVELOPMENT,0.000990486120161606,0.00766807837277867,0.515240842412419,1.72718410275519,37,66,SCUBE1|ALX4|GATA3|SEMA3C|FBN1|SLC18A2|NPPC|PRDM1|EMX1|FGFR2|BCL11B|KLF4|GABRG2|PPP1R13L|BCL2|TIPARP|BMP4|ATM|NDN|ERCC2|PLEKHA1|PSEN1|GNAS|ABL1
GO_NEURON_PROJECTION_ORGANIZATION,0.000991675148098854,0.0076732555530755,0.514860361034496,1.72217830778777,37,65,DNM3|RELN|CTNND2|WNT7A|KIF1A|CUX2|ZNF804A|PPFIA2|EPHA4|EPHB1|ITGA3|CDK5R1|PRNP|EPHB2|IGF1R|FYN|DBN1|NLGN1|TIAM1|HOMER1|EPHB3|PSEN1|CFL1|BHLHB9|BAIAP2|CAPRIN1|ZDHHC15|ATP1A3|ACTR2|HDAC6
GO_CATECHOLAMINE_BINDING,0.000994431185361973,0.00769054594741394,0.799919989564028,1.84528876920836,29,11,ADRA2C|DRD5|DRD1|ADRB3|DRD2|GPR143|ADRA2B|ADRA2A
GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,0.000997817274711568,0.00770864807095139,0.711614905492977,1.85533529754333,31,18,MYOD1|SHOX2|CYP26B1|WNT3A|MYF5|MEF2C|ARNTL|TBX1|SHH|BCL2|PRKAA1|ACTN3
HP_CENTRAL_SLEEP_APNEA,0.000997817274711568,0.00770864807095139,0.711377522071931,1.85471638717942,31,18,DKK1|SLC5A7|SLC18A3|SNAP25|SYT2|ASCL1|RET|PHOX2B|MYO9A
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.0010148359348572,0.00783602113469841,0.457192450639834,1.64019937680996,41,110,SFRP1|TMEFF2|MARCKS|FSCN1|S1PR1|PPM1E|USH1C|FHOD1|NOX4|LPAR1|ADD2|TAC1|ESPN|RGCC|PAWR|CCN2|DPYSL3|SDC4|SYNPO2|TACSTD2|PFN2|FAM171A1|RDX|WNT11|CCDC88A|PDLIM1|ITGB5|PTGER4|PFN1|PLS3|PAK1|ACTN1|LIMCH1|TPM1|NRP1|STMN1|BAIAP2|EPS8|PPM1F|ABL1|SRF|ID1|TSC1|MYO1B|LIMA1|ARAP1|WASF2
GO_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY,0.00102507029053421,0.00791090352946023,0.627449751989484,1.81558354300436,34,29,ALDH1A2|PTF1A|CYP26B1|PPARG|RXRG|TBX1|CTBP2|RARB|CYP26C1|CYP26A1|DHRS3|ESRRG|KLF2|RARA|NR1H2|CRABP2
GO_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE,0.00102995451034246,0.00794443991554948,0.606344326305307,1.81066715178016,35,34,NSG1|KIF17|SNAP25|CACNG2|GHSR|CACNG4|GRIN1|GRIN2A|GPC6|STX1B|PRKCZ|KIF5A|CLSTN1|ADAM22|GRIN2C|DLG2
GO_CELL_CELL_CONTACT_ZONE,0.00103065539112051,0.00794569038590969,0.52235882542852,1.72567557619995,38,60,GJC1|JAM2|PKP2|CDH2|FHOD1|JUP|AJAP1|JAM3|DSP|PCDH9|SCN1B|NECTIN3|FGFRL1|DES|KCNJ2|TJP2|SCN4B|NECTIN2|KCNA5|TIAM1|PAK1|CXADR|ACTN1
HP_ABNORMAL_CIRCULATING_FOLLICLE_STIMULATING_HORMONE_LEVEL,0.00103638876093966,0.00798571653413694,0.61479884971013,1.81529528325877,35,32,BNC1|WT1|DMRT3|NR0B1|TERT|ANOS1|ESR2|SMO|SOX9|ERCC6
HP_ISCHEMIC_STROKE,0.00103965997003333,0.00800673902770316,0.685653378984996,1.85222605566884,33,21,FOXE3|LOX|FBN1|COL4A1|PRKG1|TGFBR2|TGFB2|GUCY1A1|SLC2A10
HP_ABNORMAL_SACCADIC_EYE_MOVEMENTS,0.00104063825813165,0.0080100903084163,0.531678239665481,1.737361151653,38,56,NKX6-2|SNCA|KIF1A|MME|SNX10|GRM1|DNAJC6|TUBB3|CACNA1G|NPHP1|FGF14|ELOVL5|PRNP|SYNE1|SLC1A3|ATXN1|INPP5E
GO_MODIFICATION_OF_SYNAPTIC_STRUCTURE,0.00104384133611691,0.00803055400367876,0.726151126562053,1.84281736417358,32,16,WASF3|CTTNBP2|CTNNA2|EPHA4|PFN2|MYH10|PFN1|CHMP2B|TIAM1|BAIAP2|ABL1
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT,0.00104899419967913,0.00806598876791858,0.702619740710595,1.87521765747143,33,20,SIX1|PDGFRB|IHH|OSR1|SMO|SOX9|ITGA8|SHH|PROX1|PKD2|TIPARP|BMP4|SRF|PTCH1|NF1|DLG1
HP_ABNORMAL_CHORIORETINAL_MORPHOLOGY,0.00105068294391354,0.00807476396916985,0.477063443566368,1.66333634624823,41,87,SIX6|MAFB|RBP4|SALL1|VCAN|COL4A1|VSX1|SALL4|PAX2|ZEB1|OVOL2|YAP1|POU3F4|CHN1|PAX6|OAT|SHH|LARGE1|GUCY2D|ZEB2|INPP5E|JAG1|SEMA3E|PEX14|BMP4|TMEM67|CCDC22|PNPLA6|TCTN2|CREBBP|RP2|PEX19|TSC1|SLC25A15|PORCN|POMGNT2|POMT1|NDP|FKTN
GO_THALAMUS_DEVELOPMENT,0.0010513820586739,0.00807592843818891,0.822588862413173,1.80342388471435,30,9,FOXB1|GBX2|CHRNB2|OLIG2|SMO|PTN|SHH
HP_ABNORMALITY_OF_THE_DIENCEPHALON,0.00105282552049062,0.00808280623435482,0.518109378991884,1.71986071451412,39,62,SIX6|JAM2|PROK2|TERT|TACR3|ANOS1|FGF8|TUBB3|PROKR2|LHX3|SMO|DCC|GLI3|TRH|SOX2|KISS1R|GTF2IRD1|FGF17|FLRT3|SEMA3A|PTCH1|SMARCE1|NDUFB8|LEPR|RFC2|GMPPB|POMT1|NDP|CLIP2|GPKOW|NF2|SCP2
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,0.0010535052994509,0.00808381693876268,0.733999036139056,1.83222814077397,32,15,CDK5R2|SYT9|CACNA1H|CACNA1G|KCNB1|SYT10|SYT4|ZP3|SYT7|SYT1
GO_MOTOR_NEURON_MIGRATION,0.00105489069149904,0.00808866447433741,0.910806368688185,1.69894237640181,28,5,RELN|OLIG3|DAB1|NRP1
HP_OCULOMOTOR_NERVE_PALSY,0.0010552339604438,0.00808866447433741,0.665396165235862,1.83453607447556,34,23,TRPV4|MAFB|TERT|SALL4|THSD1|SMO|CHN1
GO_CARTILAGE_MORPHOGENESIS,0.00106072659771944,0.00812232391649339,0.799097032729438,1.84339033808497,31,11,HAND1|HAND2|RSPO2|MSX1|WNT7B|HOXA5|MEF2C|SNAI2|SNAI1
GO_NOSE_DEVELOPMENT,0.00106072659771944,0.00812232391649339,0.799071739506623,1.84333199062446,31,11,ALDH1A3|DLX5|SIX1|ASCL1|GLI3|SIX4|PROX1
GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.00106541229445584,0.00815397017054212,0.322056705510405,1.30995978787395,52,799,IGF2BP1|SFRP1|SLIT2|DKK1|TWIST1|HHEX|IGF2BP2|MARVELD3|SNCA|SPOCK1|UCHL1|TFPI2|HMG20B|NRG1|SH3GL2|MLXIPL|NR2F2|PAX5|SLC8A3|PPP1R16B|IGF2BP3|GHSR|MYOCD|PPM1E|UCN|LATS2|PTPRO|RECK|DRD2|PTGS2|OXR1|PTX3|LIN28A|IGFBP3|MACROH2A1|ANOS1|NGF|PHACTR3|CR1|PTPRR|TAF7|RGS2|CST6|SPRY2|KIRREL1|NELL1|PPP1R14C|PAX2|SPON1|DUSP26|SEMA6A|PKIA|GRIN2A|FKBP1B|LAPTM4B|SPINT2|LAMP3|NOG|PTPN13|EGFR|MT3|APC|MGAT3|COL4A3|NANOS1|CDKN2A|GCLC|PARD3|HAP1|MAPK8IP1|CEBPA|MECOM|DNAJB6|KLF4|SIRPA|SOCS3|BMP7|PCSK1N|TIMP2|TMEM98|BAG2|CTDSPL|SNTA1|EPHA4|PAX6|PTPRT|CAV1|IRAK3|TESC|DAB2IP|PLPP3|DAPK1|IMPACT|LTF|THBS1|PYDC1|NDRG2|COL7A1|RNF149|PTN|SPOCK2|NTRK3|WNT1|PPP1R2|LDLR|SERPINB6|FRY|CDKN2B|BACE2|SHH|PRKAR1B|PRNP|F2RL1|INHBB|EPHB2|KIRREL2|WNK2|PRKCZ|GPD1L|FHIT|PPP1R36|DUSP9|EDN1|IGF1R|PPP1R35|FYN|APBB1|SPINT1|MBIP|NTRK2|CNKSR3|KLHL40|FOXO1|TIMP4|NGFR|DUSP4|BANK1|AZIN2|TGFB1|SF3B3|SH3RF2|INPP5E|CAMK2N2|GRIN2C|SH2B3|RPS6KA3|LEF1|PER1|DUSP1|ABCA7|SERPINB9|CNOT7|PRKAA1|ENPP1|SLC2A10|GLMN|TNFAIP8|BMP4|RARA|KDM3A|SDR16C5|PARD6A|BANP|CTSA|LGALS3|PPP1R1A|GPX1|PPME1|THY1|INKA2|NR1H2|CD109|GPRC5A|IGFBP5|CRY1|DNAJC1|PSEN1|RBM4|PRDM15|SOX4|ZFP36L2|DDX3X|F8A1|ITM2C|SERPINE2|OPHN1|UBE2J1|PTPN2|PPM1F|ABL1|TFAP2B|CTDSP2|MYADM|NNT|RGS4|BEX3|OTUB1|NLRP6|DEPTOR|LRP5|CD44|NF1|DUSP2|CAPRIN1|ERLEC1|GAS1|PRKCG|RASD2|KDM4D|WDR5|CNOT8|PTPRJ|PIK3R2|PRDX3|DUSP18|WNK1|PCID2|AGO2|HDAC8|TSC1|SERPINE1|CBL|NPM1
GO_GABAERGIC_NEURON_DIFFERENTIATION,0.00107031655422937,0.00818725546772551,0.760905208326193,1.83551977925603,32,13,DRD1|DLX1|DRD2|FEZF2|NKX2-1|LHX6|GATA2|ASCL1|CNTN2|ARX
GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING,0.00107146046013274,0.00818751236582263,0.646607518496397,1.82900545151241,35,26,IGFBP7|IGFBP3|CCN1|HTRA4|HTRA1|LRP2|HTRA3|CCN2|IGFBP2|CCN3|IGF1R|IGFBP1|ITGB4|IGFBP5|CCN4
GO_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,0.00107146046013274,0.00818751236582263,0.647132192669275,1.83048955414811,35,26,PRDM14|HMGA2|LOXL2|PAX2|TAL1|YAP1|SMO|BMP7|PTN
GO_REGULATION_OF_ACTION_POTENTIAL,0.00107446896437722,0.00820200221875531,0.563170836014781,1.77415921639038,38,45,MTNR1B|PKP2|CHRNB2|JUP|CACNA2D1|HCN4|TAC1|ADRA1A|KCNB1|DSP|SLC8A2|CAV1|FGF12|KCNJ2|NTSR1|RYR2|NOS1AP|CAMK2D|CXADR
HP_APLASIA_HYPOPLASIA_OF_THE_HALLUX,0.00107443442965439,0.00820200221875531,0.657091366963143,1.84505293258146,35,25,HOXA13|HOXD13|BMPR1B|SALL4|NOG|FGFR2|IHH|GLI3|FGFRL1|BMP2|KCNJ8|VAC14|CHSY1
GO_ENDOCARDIAL_CUSHION_FORMATION,0.00107984697025793,0.00823879105916396,0.70178557362947,1.87299135389757,34,20,HEY2|MSX2|FGF8|MSX1|NOG|DCHS1|BMP7|TGFBR2|HEYL|SNAI2|TGFB2|SNAI1
GO_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS,0.00109387430389817,0.00833718771777272,0.796301886481099,1.83694237822943,32,11,SFRP1|ESR1|HOXD13|NKX3-1|FGFR2|BMP7|SHH|HOXB13|BMP4
GO_GLYCINE_BINDING,0.00109387430389817,0.00833718771777272,0.796771671341064,1.83802609752304,32,11,GLRA1|GLDC|GLRA3|GLRB|GRIN3A|GRIN1
HP_ABNORMALITY_OF_THE_CEREBROSPINAL_FLUID,0.00109600590157024,0.00834911933696172,0.365803181550146,1.44088347257057,51,324,SLC13A5|TBXT|TRPV4|RSPO2|FBN1|SMOC1|TNFRSF11A|KIF1A|CFAP300|RSPH9|COL4A1|TERT|DPH1|SNX10|ARMC4|HBA2|EML1|VSX1|EGR2|FUZ|TUBB3|TYMP|HBA1|CDCA7|FGFR2|CEP41|SMO|SOX9|TBX1|NPHP1|ZIC3|CCNO|ERCC6|TGFBR2|GLI3|SAMHD1|DRC1|LAMB1|CCND2|FGFRL1|ZIC2|CYP26C1|CHST3|MAP2K2|SLC19A3|CCDC65|PRNP|L1CAM|LARGE1|SPAG1|HNRNPU|B4GALT1|RNASEH2C|SOX2|ABHD5|SPEF2|VAC14|AP1S2|INPP5E|MDH2|ARSA|JMJD1C|NDUFA11|FLVCR2|GP1BB|TMEM67|FANCE|DNAH9|CCDC22|CFAP298|RNF125|LRRC6|POLR3A|ERCC2|UBE2T|DNAI1|LMBR1|GFAP|MC1R|ROGDI|TCTN2|SEC24C|ERCC4|PTCH1|NF1|FOXJ1|GAS8|MAF|PYCR1|PIK3R2|FGFR3|SMARCE1|PEX19|NDUFB8|TSC1|FANCG|HDAC6|RRM2B|PSAP
GO_RESPONSE_TO_ETHANOL,0.00109962612711678,0.00837237280470742,0.4643193593322,1.65119549001845,44,102,PENK|GLRA1|OPRM1|ADCYAP1|LEP|KCNC2|GATA3|RBP4|NPPC|DRD2|HTR1B|ADCYAP1R1|GRIN3A|CHRNB2|CYP2E1|RGS2|CDO1|GRIN1|GRIN2A|CLDN1|FGFR2|ACTC1|HPGD|NTRK3|OXCT1|FYN
HP_SKIN_DIMPLE,0.0011039013489136,0.00840058673569544,0.538456688381144,1.74217989082559,40,53,ROR2|KCNK9|HOXA13|TBXT|AEBP1|FZD2|FUZ|DCHS1|SOX9|FGFRL1|WNT5A|UBA1|TBX4|HIC1|GTF2IRD1|ALPL
GO_OLIGODENDROCYTE_DEVELOPMENT,0.00110566155416324,0.00840097712560509,0.592037459738132,1.79740322578883,38,37,NKX6-2|ID4|WASF3|FA2H|NKX2-2|LPAR1|KCNJ10|SOX11|TLR2|ASCL1|SHH|CNTN2|B4GALT6|ZNF488|ERCC2
GO_STRESS_FIBER_ASSEMBLY,0.00110534162767981,0.00840097712560509,0.49812037499545,1.69526189408629,42,73,SFRP1|TMEFF2|S1PR1|PPM1E|FHOD1|NOX4|LPAR1|TAC1|RGCC|CCN2|SDC4|TACSTD2|PFN2|FAM171A1|WNT11|CCDC88A|PDLIM1|ITGB5|PTGER4|PFN1|PAK1|LIMCH1|TPM1|NRP1|STMN1|PPM1F|ABL1|SRF
GO_TESTOSTERONE_BIOSYNTHETIC_PROCESS,0.00110556212115436,0.00840097712560509,0.967026078353536,1.58099574169627,28,3,SRD5A2|DKKL1
GO_STEM_CELL_DIVISION,0.001115784052871,0.00847153697474814,0.604889753610366,1.80632350266143,38,34,SOX17|WNT7A|KIT|FZD7|WNT3A|FGFR2|HOXB4|ETV5|SOX5|NUMBL|ZBTB16|TGFB2|LEF1|CDK2AP2|ARHGEF2|PRDM15|ZFP36L2|MLLT3
HP_ABNORMALITY_OF_SKIN_ADNEXA_PHYSIOLOGY,0.00111609684987359,0.00847153697474814,0.414305290797862,1.55397518076853,48,166,SLC13A5|ALX4|ELOVL4|SLC18A2|KIF1A|RIPK4|PPARG|GDNF|TERT|JUP|NGF|CST6|PRDM12|SOX3|KCNA1|ASCL1|GNA14|PROKR2|ABCC8|COL6A2|WNT10A|GPR101|OTX2|TRAF6|ERCC6|CRLF1|CAV1|PERP|HPGD|ARNT2|CERS3|IL12B|RET|MAP2K2|EDN3|PRNP|GJB2|PKP1|MLX|ST14|EPAS1|SOX2|PHOX2B|SLCO2A1|LAMA3|ITGB4|MDH2|ARX
HP_DELAYED_EPIPHYSEAL_OSSIFICATION,0.00111735410547823,0.00847671725699223,0.732829128413111,1.82930778563446,34,15,ESR1|COMP|COL2A1|B3GALT6|KCNH1|VDR|COL9A3
GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING,0.00112573172562165,0.0085328378871888,0.475669682770325,1.65847683956982,44,87,SNAP91|CLVS1|AMER2|GSDME|ADAP2|SYT5|ACTN2|SYT9|SVIL|FZD7|KCNH1|LAPTM4B|ALOX15|PLCD1|PARD3|SYT10|PLEKHA5|PLCB1|FRMPD4|PFN2|PLEK2|PHLDA3|VILL|KCNJ2|AMER3|PFN1|SNX18|TTPA|KIF16B|SNX14|STXBP6
GO_POTASSIUM_ION_LEAK_CHANNEL_ACTIVITY,0.00112590876922087,0.0085328378871888,0.747934145923352,1.83717952856057,34,14,KCNK12|KCNK9|KCNK13|KCNK17|KCNK1|KCNK5|KCNK10
GO_LAMININ_COMPLEX,0.0011270220100769,0.00853688782979669,0.795538793814847,1.83518204426444,33,11,LAMA1|NTNG1|LAMB1|LAMC1|LAMB2|NTN4|LAMA3
GO_MAIN_AXON,0.00113969391077825,0.00862844240049158,0.54758012272817,1.75545342024775,41,50,SPOCK1|KCNC2|UCN|CCK|EPB41L3|NAV1|KCNQ3|KCNH1|KCNA1|SLC1A2|KCNC1|NRCAM|PARD3|SCN1B|CD40|KCNA2|CNTN2|APBB1|TIAM1|DLG2|TNFRSF1B|THY1
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,0.00114155251141553,0.00862922421238143,0.699777485873754,1.86763198039994,36,20,GRIA2|GRIN3A|GRID2|GRIN1|GRIN2A|GRIK1|GRIA4|GRIK3|GRIK2|CDK5R1|GRIA1|SULT1A3|GRIN2C|TIAM1
HP_BOWING_OF_THE_ARM,0.00114155251141553,0.00862922421238143,0.700773693099521,1.87029075195449,36,20,WNT7A|RSPO2|B3GALT6|SCARF2|FLNB|HOXA11|FGFR2|GLI3|CHST3
HP_MICRORETROGNATHIA,0.00114126652748782,0.00862922421238143,0.574443380854368,1.78728752708064,40,42,SLC5A7|SLC18A3|SIM1|CTNND2|RSPO2|SNAP25|SYT2|GLI3|CHST3|SEMA5A|MYO9A|DSE
GO_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.0011436849529183,0.00864091479797087,0.966596764529658,1.58029385439189,29,3,DRD5|DRD1|DRD2
GO_VESICLE_ORGANIZATION,0.00114446123947312,0.00864235246274937,0.380315783893706,1.47622497715943,52,256,DNM3|SNAP91|RAB39A|SNCA|CPLX2|SNAP25|RAB32|SYT9|PTPRN|SNX10|CNIH3|GPR143|SLC17A7|LAPTM4B|STX11|SDC4|RAB22A|VAV3|AP3B1|CAV1|F2R|TRIM9|CAV2|CORO1A|COL7A1|TGFA|HOOK1|TRAPPC2|STX1B|SYT4|GRIA1|SORT1|MVB12A|CD34|UNC13B|PRRT2|CHMP2B|RAB20|ZEB2|NECTIN2|BAIAP3|STXBP6|VPS39|BCL2|RAB29|PI4K2B|SEC31B|PI4K2A|SYT7|VAMP2|AKTIP|VAMP3|CHMP4C|DNM2|PHETA1|SRPX|EPS15|CTSC|SYT1|ARFGAP3|SERPINE2|STX17|CNIH2|SHROOM2|SDC1|SPHK1|SEC24C|SNF8|BET1|ZPBP|BLOC1S1|GNAI3|GOLPH3L|ABCA1|ZDHHC15|RAB11A|TRAPPC3|PLEKHF1|UVRAG|CHMP5|MX1|VPS16
