"","pathway","pval","padj","ES","NES","nMoreExtreme","size"
"42","GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",0.0000506893755068938,0.00118683875278486,0.593680984721592,2.7347637833959,0,95
"43","GO_MITOCHONDRIAL_TRANSLATION",0.0000527287107830214,0.00118683875278486,0.559899902444593,2.73501860946161,0,135
"44","GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION",0.000050035024517162,0.00118683875278486,0.563238966528546,2.56707733830607,0,89
"45","GO_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT",0.0000505382321726386,0.00118683875278486,0.501145520543686,2.30194763032237,0,93
"46","GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS",0.0000520156046814044,0.00118683875278486,0.545593243181069,2.61173945084527,0,119
"47","GO_MONOOXYGENASE_ACTIVITY",0.0000478217206255081,0.00118683875278486,0.465903066049218,1.91982826152159,0,54
"48","GO_MONOSACCHARIDE_CATABOLIC_PROCESS",0.0000476644423260248,0.00118683875278486,0.499194347378248,2.04905186129938,0,53
"49","GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS",0.0000520156046814044,0.00118683875278486,0.439034860878993,2.10164748333126,0,119
"50","GO_NADH_DEHYDROGENASE_ACTIVITY",0.0000463951006773685,0.00118683875278486,0.715290724224314,2.725130888161,0,38
"51","GO_NADH_DEHYDROGENASE_COMPLEX",0.0000468911188220951,0.00118683875278486,0.69293817343003,2.71377216594388,0,43
"52","GO_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY",0.0000480215136381099,0.00118683875278486,0.649888107095468,2.7309241655061,0,59
"53","GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS",0.0000516502246784774,0.00118683875278486,0.430202558115265,2.05509912069757,0,117
"54","GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS",0.0000450531627320238,0.00118683875278486,0.65331521806004,2.19641608579957,0,23
"55","GO_ORGANELLAR_RIBOSOME",0.0000499900019996001,0.00118683875278486,0.573163493752742,2.60170362054977,0,87
"56","GO_ORGANELLE_ENVELOPE_LUMEN",0.0000500425361557324,0.00118683875278486,0.484027223973233,2.17983751533879,0,84
"57","GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0000510673067102441,0.00118683875278486,0.420542894711512,1.96901914445769,0,104
"58","GO_OXIDATIVE_PHOSPHORYLATION",0.0000523121992048546,0.00118683875278486,0.630562215243893,3.04052714214429,0,124
"59","GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS",0.0000445871232388086,0.00118683875278486,0.691022253277058,2.26625780033022,0,21
"60","GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS",0.0000510021930943031,0.00118683875278486,0.438212616936334,2.04056991654653,0,101
"61","GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H",0.0000506893755068938,0.00118683875278486,0.588893391465964,2.71270995822368,0,95
"62","GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR",0.0000474833808167142,0.00118683875278486,0.671882549206834,2.73154335423727,0,51
"63","GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS",0.0000477076475359,0.00118683875278486,0.548738266837449,2.27352792413335,0,55
"64","GO_OXIDOREDUCTASE_COMPLEX",0.0000507125107764085,0.00118683875278486,0.589250599852204,2.725906097871,0,97
"65","GO_PEROXISOMAL_TRANSPORT",0.0000485060147458285,0.00118683875278486,0.557268386157965,2.39567307533894,0,66
"66","GO_PEROXISOME_ORGANIZATION",0.0000491352201257862,0.00118683875278486,0.567843710147281,2.50530238944102,0,75
"67","GO_PH_REDUCTION",0.0000472947408248203,0.00118683875278486,0.609050562326892,2.45323996089221,0,49
"68","GO_PIGMENT_GRANULE",0.0000507125107764085,0.00118683875278486,0.446784549108111,2.06685021135968,0,97
"69","GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.0000468911188220951,0.00118683875278486,0.537615788325361,2.10547898538694,0,43
"70","GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",0.0000440509228668341,0.00118683875278486,0.697522159358192,2.14863184378386,0,17
"71","GO_PROTEIN_TRANSMEMBRANE_TRANSPORT",0.0000478697941598851,0.00118683875278486,0.49893522295418,2.08280438033445,0,57
"72","GO_PROTON_TRANSMEMBRANE_TRANSPORT",0.0000521947909598622,0.00118683875278486,0.477524355941536,2.29575968885597,0,122
"73","GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0000506354752139349,0.00118683875278486,0.502587874321508,2.32088129412067,0,96
"74","GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX",0.0000469991070169667,0.00118683875278486,0.596484754427798,2.3582932010573,0,45
"75","GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN",0.0000442125740560615,0.00118683875278486,0.705974515774474,2.24980716598816,0,19
"76","GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",0.0000477076475359,0.00118683875278486,0.468969484283258,1.94303055303457,0,55
"77","GO_REGULATION_OF_CELLULAR_PH",0.0000494584301894258,0.00118683875278486,0.537976124509479,2.39831095383725,0,79
"78","GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",0.0000471275743437485,0.00118683875278486,0.547565013692655,2.19686674314005,0,48
"79","GO_REGULATION_OF_PH",0.0000500425361557324,0.00118683875278486,0.509392717566085,2.29407211163878,0,84
"80","GO_RESPIRASOME",0.0000499276049727895,0.00118683875278486,0.655632968542191,2.94637433444506,0,83
"81","GO_RESPIRATORY_CHAIN_COMPLEX",0.0000486997175416383,0.00118683875278486,0.655414383678751,2.84107661903726,0,69
"82","GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN",0.0000506765316981706,0.00118683875278486,0.63824576323242,2.96453870445258,0,99
"83","GO_RESPONSE_TO_XENOBIOTIC_STIMULUS",0.0000497017892644135,0.00118683875278486,0.526285687211618,2.35451322276757,0,81
"84","GO_SNAP_RECEPTOR_ACTIVITY",0.0000462342225715475,0.00118683875278486,0.591622663575322,2.21118285902816,0,35
"85","GO_SNARE_COMPLEX",0.0000469991070169667,0.00118683875278486,0.5490818142864,2.17087846729294,0,45
"86","GO_TERTIARY_GRANULE",0.0000527287107830214,0.00118683875278486,0.479021100789223,2.33993901278266,0,135
"87","GO_TERTIARY_GRANULE_MEMBRANE",0.0000481858044620055,0.00118683875278486,0.49989840402269,2.12383933364308,0,62
"88","GO_TETRAPYRROLE_BINDING",0.0000499800079968013,0.00118683875278486,0.430336798627696,1.95760775114414,0,88
"89","GO_TETRAPYRROLE_METABOLIC_PROCESS",0.0000470588235294118,0.00118683875278486,0.538589893499721,2.1500743609114,0,47
"90","GO_THIOESTER_METABOLIC_PROCESS",0.0000502638853983413,0.00118683875278486,0.432397342225968,1.97398977355391,0,90
"91","GO_TRANSITION_METAL_ION_TRANSPORT",0.0000510438466642846,0.00118683875278486,0.441645804149589,2.05973949364742,0,102
"92","GO_TRANSLATIONAL_ELONGATION",0.000052534804307854,0.00118683875278486,0.435309561695258,2.11859357795564,0,132
"93","GO_TRANSLATIONAL_TERMINATION",0.0000511221307704105,0.00118683875278486,0.486330708128898,2.28201698285133,0,105
"94","GO_VACUOLAR_ACIDIFICATION",0.0000445871232388086,0.00118683875278486,0.691520562609906,2.26789204207451,0,21
"95","GO_VITAMIN_METABOLIC_PROCESS",0.0000511587455875582,0.00118683875278486,0.433156050294119,2.0233794678531,0,103
"96","GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS",0.0000491062659595364,0.00118683875278486,0.502299087648644,2.20840295588423,0,74
"97","HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN",0.0000485060147458285,0.00118683875278486,0.639748614792488,2.75025206796731,0,66
"98","HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY",0.0000463951006773685,0.00118683875278486,0.653131213117123,2.48831416738654,0,38
"99","HP_ABNORMAL_BRAINSTEM_MRI_SIGNAL_INTENSITY",0.0000463113045894503,0.00118683875278486,0.584585164609212,2.19852933751263,0,36
"100","HP_ABNORMAL_CIRCULATING_CARBOHYDRATE_CONCENTRATION",0.0000472947408248203,0.00118683875278486,0.535623519064971,2.1574777239244,0,49
"101","HP_ABNORMAL_CIRCULATING_CARBOXYLIC_ACID_CONCENTRATION",0.0000510673067102441,0.00118683875278486,0.416768290208095,1.95134611128212,0,104
"102","HP_ABNORMAL_CIRCULATING_FATTY_ACID_CONCENTRATION",0.0000462149921434513,0.00118683875278486,0.609527846283126,2.26194478374232,0,34
"103","HP_ABNORMAL_CIRCULATING_NITROGEN_COMPOUND_CONCENTRATION",0.0000506354752139349,0.00118683875278486,0.447677403386583,2.06731233363536,0,96
"104","HP_ABNORMAL_CSF_METABOLITE_LEVEL",0.0000504973993839317,0.00118683875278486,0.573847655960055,2.63160689536872,0,92
"105","HP_ABNORMAL_MACROPHAGE_MORPHOLOGY",0.0000456808734182998,0.00118683875278486,0.67554966764362,2.40809011636721,0,29
"106","HP_ABNORMAL_METABOLISM",0.000050035024517162,0.00118683875278486,0.424795985216768,1.93609500027037,0,89
"107","HP_ABNORMAL_MITOCHONDRIA_IN_MUSCLE_TISSUE",0.0000457770656900893,0.00118683875278486,0.667249075316741,2.39792734126962,0,30
"108","HP_ABNORMAL_TISSUE_METABOLITE_CONCENTRATION",0.0000455103991262003,0.00118683875278486,0.648676419293331,2.29365342015519,0,28
"109","HP_ABNORMALITY_OF_THE_MITOCHONDRION",0.0000527287107830214,0.00118683875278486,0.550669253548163,2.68992841316239,0,135
"110","HP_AMINOACIDURIA",0.0000516956162117452,0.00118683875278486,0.513172055994798,2.44425053246952,0,115
"111","HP_COMA",0.0000489045383411581,0.00118683875278486,0.489505896522106,2.12761280437845,0,70
"112","HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I",0.0000463113045894503,0.00118683875278486,0.651760814072757,2.4511659849219,0,36
"113","HP_DECREASED_ACTIVITY_OF_THE_PYRUVATE_DEHYDROGENASE_COMPLEX",0.0000461936437546194,0.00118683875278486,0.668863288711072,2.46163611255869,0,33
"114","HP_DICARBOXYLIC_ACIDURIA",0.0000462021807429311,0.00118683875278486,0.618220976497742,2.34205697239125,0,37
"115","HP_DYSOSTOSIS_MULTIPLEX",0.0000444938820912125,0.00118683875278486,0.704277618172589,2.2776517252594,0,20
"116","HP_EMOTIONAL_LABILITY",0.0000515304544986087,0.00118683875278486,0.421310952181016,1.98850274867309,0,109
"117","HP_FETAL_DISTRESS",0.0000462342225715475,0.00118683875278486,0.578606767537695,2.16253609820367,0,35
"118","HP_FOCAL_T2_HYPERINTENSE_BRAINSTEM_LESION",0.0000456808734182998,0.00118683875278486,0.649433069687467,2.31499389498838,0,29
"119","HP_HYPERAMMONEMIA",0.0000469991070169667,0.00118683875278486,0.64131122655921,2.53552147666731,0,45
"120","HP_INCREASED_CEREBRAL_LIPOFUSCIN",0.0000429719393236217,0.00118683875278486,0.889159467356167,2.24906271527681,0,9
"121","HP_INCREASED_CSF_LACTATE",0.0000492732200049273,0.00118683875278486,0.622994084472787,2.75412704024925,0,76
"122","HP_INCREASED_INTRAMYOCELLULAR_LIPID_DROPLETS",0.0000445871232388086,0.00118683875278486,0.73066563001946,2.39627114121445,0,21
"123","HP_INCREASED_SERUM_PYRUVATE",0.000046607009694258,0.00118683875278486,0.565959441202391,2.18157919560001,0,40
"124","HP_LETHARGY",0.0000520156046814044,0.00118683875278486,0.516081220297764,2.47046623054442,0,119
"125","HP_LEUKODYSTROPHY",0.0000504973993839317,0.00118683875278486,0.493724370663676,2.2641696707402,0,92
"126","HP_LIPID_ACCUMULATION_IN_HEPATOCYTES",0.0000510673067102441,0.00118683875278486,0.502194357426279,2.35131853717157,0,104
"127","HP_METABOLIC_ACIDOSIS",0.0000516129032258065,0.00118683875278486,0.568193056103383,2.69506457057416,0,112
"128","HP_MITOCHONDRIAL_INHERITANCE",0.0000441735135612687,0.00118683875278486,0.711646128942397,2.23051953416337,0,18
"129","HP_MITOCHONDRIAL_MYOPATHY",0.0000468296337922637,0.00118683875278486,0.551825688040336,2.1502194793042,0,42
"130","HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION",0.0000478446007368069,0.00118683875278486,0.57475414705527,2.38969451132813,0,56
"131","HP_ORGANIC_ACIDURIA",0.0000481231953801732,0.00118683875278486,0.627078675811784,2.64474919679168,0,60
"132","HP_PIGMENTARY_RETINOPATHY",0.0000526426616129712,0.00118683875278486,0.425886110547912,2.05895888311955,0,127
"133","HP_PROGRESSIVE_NEUROLOGIC_DETERIORATION",0.0000464295663478503,0.00118683875278486,0.620323316944235,2.37848162249122,0,39
"134","HP_PROGRESSIVE_PSYCHOMOTOR_DETERIORATION",0.0000433012903784533,0.00118683875278486,0.852327443586708,2.2302499469563,0,10
"135","HP_PROGRESSIVE_SPASTIC_PARAPLEGIA",0.0000477076475359,0.00118683875278486,0.499033263151483,2.06759055712506,0,55
"136","HP_PROXIMAL_TUBULOPATHY",0.0000463113045894503,0.00118683875278486,0.653486260745208,2.45765510808026,0,36
"137","HP_RENAL_TUBULAR_ACIDOSIS",0.0000463951006773685,0.00118683875278486,0.575665151823295,2.19318220318427,0,38
"138","HP_RENAL_TUBULAR_DYSFUNCTION",0.0000495810402102236,0.00118683875278486,0.559223814547252,2.49684321070538,0,80
"139","GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0.0000544454728589318,0.00118778815524729,0.35273331748448,1.7761684401355,0,166
"140","GO_CARBOHYDRATE_CATABOLIC_PROCESS",0.000054350779933692,0.00118778815524729,0.379049954135965,1.90776275616128,0,165
"141","GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",0.000054350779933692,0.00118778815524729,0.350256940254367,1.76284718785272,0,165
"142","GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS",0.0000539287062503371,0.00118778815524729,0.377115943266193,1.87791952316768,0,154
"143","GO_CELLULAR_RESPIRATION",0.0000543094552761636,0.00118778815524729,0.532773410621674,2.67934334386338,0,164
"144","GO_ELECTRON_TRANSPORT_CHAIN",0.0000542328759694127,0.00118778815524729,0.606385300227053,3.03692588405241,0,160
"145","GO_GOLGI_ASSOCIATED_VESICLE",0.0000544425087108014,0.00118778815524729,0.360010997852578,1.80607320591524,0,162
"146","GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE",0.0000539898499082173,0.00118778815524729,0.450335207431863,2.24483356886982,0,155
"147","GO_LIGASE_ACTIVITY",0.000053642313056539,0.00118778815524729,0.437103999895302,2.17282360714477,0,151
"148","GO_LYASE_ACTIVITY",0.0000539287062503371,0.00118778815524729,0.39376660271358,1.9608346027558,0,154
"149","GO_MITOCHONDRIAL_GENE_EXPRESSION",0.000054350779933692,0.00118778815524729,0.484354695850327,2.43776272608024,0,165
"150","GO_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0000539956803455724,0.00118778815524729,0.372730508026556,1.86155242448081,0,157
"151","GO_VACUOLAR_LUMEN",0.00005336748852599,0.00118778815524729,0.462163564685667,2.2767554170027,0,143
"152","HP_ABNORMAL_CIRCULATING_LIPID_CONCENTRATION",0.0000545911125668741,0.00118778815524729,0.387610189302798,1.95709190726947,0,169
"153","HP_ABNORMAL_ENZYME_COENZYME_ACTIVITY",0.0000543094552761636,0.00118778815524729,0.391272724918495,1.96772952674641,0,164
"154","HP_ABNORMAL_URINE_PH",0.0000539898499082173,0.00118778815524729,0.548920457422655,2.73626189808443,0,155
"155","HP_ABNORMALITY_OF_HEPATOBILIARY_SYSTEM_PHYSIOLOGY",0.0000546239143497023,0.00118778815524729,0.446898438883359,2.26660374717697,0,174
"156","HP_INCREASED_SERUM_LACTATE",0.000053487376979033,0.00118778815524729,0.558631732958712,2.76470330134056,0,147
"157","HP_LACTIC_ACIDOSIS",0.000053487376979033,0.00118778815524729,0.577689426202132,2.85902101427634,0,147
"158","HP_RESPIRATORY_DISTRESS",0.0000545911125668741,0.00118778815524729,0.345545896497591,1.74470407716067,0,169
"159","GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",0.0000550933832846675,0.00119423243166881,0.455918715579605,2.32711895115435,0,182
"160","HP_ABNORMAL_BLOOD_GLUCOSE_CONCENTRATION",0.0000550176056338028,0.00119423243166881,0.367475258470615,1.8727558705947,0,180
"161","HP_VOMITING",0.0000551632833186231,0.00119423243166881,0.472441973159928,2.40451540981755,0,179
"162","GO_CELLULAR_LIPID_CATABOLIC_PROCESS",0.0000556173526140156,0.00120053679295524,0.498231210365028,2.55237237324487,0,188
"163","HP_ABNORMAL_CNS_MYELINATION",0.0000560978346235835,0.00120737281146787,0.41241508126849,2.13055154126276,0,200
"164","HP_ELEVATED_HEPATIC_TRANSAMINASE",0.0000560632393339687,0.00120737281146787,0.388457911706823,2.00867938385322,0,201
"165","GO_CELLULAR_KETONE_METABOLIC_PROCESS",0.0000563443768311922,0.00120786759876937,0.385689399109565,2.00049902764301,0,206
"166","HP_ENCEPHALOPATHY",0.0000563539025077487,0.00120786759876937,0.360142535396797,1.86965480935253,0,207
"167","HP_HYPERTROPHIC_CARDIOMYOPATHY",0.0000564557104951166,0.00120802110280044,0.396717336893525,2.06602595003205,0,211
"168","GO_ANTIGEN_PROCESSING_AND_PRESENTATION",0.000056695770495521,0.00121139962958763,0.391443936089202,2.04664920740229,0,216
"169","GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",0.0000574217628481194,0.00122336567871362,0.314300927746715,1.65482102248727,0,229
"170","GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0000576269232985651,0.00122582318812141,0.311165070457214,1.64131879062551,0,233
"171","GO_STEROID_METABOLIC_PROCESS",0.0000577034045008656,0.00122582318812141,0.329624393344109,1.73964095870879,0,234
"172","GO_ATP_METABOLIC_PROCESS",0.0000589275191514437,0.00122830450820997,0.414952253490211,2.22197478833619,0,262
"173","GO_COATED_VESICLE",0.0000589275191514437,0.00122830450820997,0.314219239295304,1.68257244502665,0,262
"174","GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS",0.0000580652653582627,0.00122830450820997,0.407883993979979,2.15779624587136,0,239
"175","GO_LATE_ENDOSOME",0.0000584726932522512,0.00122830450820997,0.341271525934602,1.81346539544638,0,248
"176","GO_LIPID_CATABOLIC_PROCESS",0.0000587509547030139,0.00122830450820997,0.462153441426736,2.47122976622755,0,259
"177","GO_MITOCHONDRIAL_PROTEIN_COMPLEX",0.0000583873416243358,0.00122830450820997,0.555395646034509,2.95066631631727,0,247
"178","GO_MITOCHONDRIAL_TRANSPORT",0.0000583805242571078,0.00122830450820997,0.350944653767865,1.8690052245355,0,251
"179","GO_MONOSACCHARIDE_METABOLIC_PROCESS",0.0000579743753261059,0.00122830450820997,0.335399294191251,1.77360566156427,0,238
"180","GO_ORGANIC_ACID_CATABOLIC_PROCESS",0.0000581530588508956,0.00122830450820997,0.459945953141644,2.43763898664914,0,242
"181","GO_SECRETORY_GRANULE_MEMBRANE",0.0000588235294117647,0.00122830450820997,0.401992260701458,2.14422914142415,0,255
"182","HP_DEVELOPMENTAL_REGRESSION",0.000058986610039521,0.00122830450820997,0.342672693403717,1.83580956860964,0,263
"183","HP_REDUCED_CONSCIOUSNESS_CONFUSION",0.000058626956674679,0.00122830450820997,0.377627849431812,2.01696842439898,0,257
"184","GO_VESICLE_LUMEN",0.000059070234508831,0.00122831095537898,0.327771950230937,1.75680448645385,0,265
"185","GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.0000595202666507946,0.00123592576229953,0.314073999014638,1.69183187888332,0,275
"186","GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",0.0000608531613217307,0.00125402083241364,0.405925740756618,2.20041853033923,0,293
"187","GO_FATTY_ACID_METABOLIC_PROCESS",0.0000616029076572414,0.00125402083241364,0.394876209155272,2.1562992503717,0,311
"188","GO_SULFUR_COMPOUND_METABOLIC_PROCESS",0.0000618467437689406,0.00125402083241364,0.352084813243445,1.92341949661192,0,313
"189","HP_ABNORMALITY_OF_ACID_BASE_HOMEOSTASIS",0.0000610612444281614,0.00125402083241364,0.525610521883053,2.85171910888656,0,295
"190","HP_NAUSEA_AND_VOMITING",0.0000639590661976335,0.00126740391525768,0.30452522673202,1.68121139067111,0,345
"191","GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE",0.0000645702847549558,0.00127608539965458,0.390042308641731,2.16495733463136,0,361
"192","GO_SMALL_MOLECULE_CATABOLIC_PROCESS",0.0000654793085385018,0.00128543468146889,0.435586873203972,2.42531770208699,0,374
"193","GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.0000665424540857067,0.00129852994748454,0.298518974423853,1.66963431953537,0,392
"194","GO_VACUOLAR_MEMBRANE",0.0000665867625516047,0.00129852994748454,0.440854933976348,2.46730412687067,0,395
"195","GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS",0.0000676452682134885,0.00131222919640982,0.307044242736845,1.73006973180559,0,420
"196","HP_ABNORMAL_MYOCARDIUM_MORPHOLOGY",0.0000675128274372131,0.00131222919640982,0.323290376315274,1.81847553204849,0,414
